id,name,org
2158227529,Roberto Paredes,Universidad Politécnica de valencia
345432764,Catriel Beeri,The Hebrew Univ. of Jerusalem
2248842778,Helmut Schmidt,"Süddt.Finanzsoftware GmbH, Mering#TAB#"
2093398104,Ian Sommerville,"Computing Department, Lancaster University, Lancaster LA1 4YR, UK#TAB#"
2110818429,Colin Atkinson,"(University of Mannheim, Germany)"
2526161377,Peter Holm,SISU-ISE
2303316918,Vivek Pai,Princeton University *
1522693129,Harvey J. Brightman,"GEORGIA STATE UNIVERSITY, ATLANTA"
2223865273,Taugher,
594049255,K. Mani Chandy,"Department of Computer Science 256-80, California Institute of Technology, Pasadena, California 91125 USA; http://www.infospheres.caltech.edu/ mani@cs.caltech.edu#TAB#"
2310282352,Bin Chen,"Laboratory for Advanced Software Engineering Research (LASER), University of Massachusetts at Amherst, Amherst MA 01003#TAB#"
1941378440,Gil Segev,"‡Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel"
2973421193,J. Helbig,"Dept. of Comput. Sci., Oldenburg Univ., Germany"
2151465254,Pat Langley,"Department of Information and Computer Science, University of California Irvine, CA"
229437117,S. L. Jarvenpaa,"Department of Management Science and Information Systems, Graduate School of Business, University of Texas at Austin, Austin, TX 78712, USA"
2034196114,M. Flickner,IBM Almaden Research Center San Jose
292218118,Klaus Estenfeld,"Siemens AG, Corporate Research and Development (ZFE IS INF2)"
283887120,Laurent Mathy,Lancaster University ()
2972087554,M. Ryan,
1973119209,Jan Chomicki,"Kansas State Univ., Lawrence#TAB#"
2030271208,Don S. Batory,#N#        The University Of Texas
2659658989,Gary W. Dickson,"University of Minnesota, College of Business Administration and Graduate School of Business Administration, Business Administration Building, 271 19th Avenue S., Minneapolis, Minnesota 55455, USA"
2345621852,D. Endler,"Dept. of Electr. Eng. & Comput. Sci., Tulane Univ., New Orleans, LA, USA#TAB#"
1987317424,Ann Grbavec,Queen′s University
570249712,Gene Itkis,"Boston University Computer Science Dept., Boston, MA#TAB#"
2114375786,Soon-Kyeong Kim,"Department of Computer Science and Electrical Engineering, The University of Queensland, Brisbane, Australia"
2003456873,Philippe A. Janson,"IBM Zurich Research Laboratory,"
2138775625,Tal Malkin,"Laboratory for Computer Science, Massachusetts Institute of Technology Cambridge, MA"
2035704235,Edward L. Wimmers,IBM Almaden Research Center
2136680303,Gregor Engels,"University of Paderborn (Germany),"
2129356715,Antonella Cresti,Università di Roma “La Sapienza”;
1990182355,Ion Muslea,"Information Sciences Institute and Integrated Media Systems Center, University of Southern California, 4676 Admiralty Way, Marina del Rey, CA 90292-6695 muslea@isi.edu#TAB#"
2292250447,Yoram Singer,"School of Computer Science & Engineering, The Hebrew University, Jerusalem 91904, Israel. singer@cs.huji.ac.il http://cs.huji.ac.il/~singer#TAB#"
2166812292,Alan R. Dennis,"Department of MIS, College of Business and Public Administration, The University of Arizona, Tucson, AZ#TAB#"
1966735589,Luc Devroye,"McGill University, Montreal, Canada;"
365747380,Udo W. Lipeck,Universität Hannover
2131050340,Silvana Castano,"Dipartimento di Elettronica e Informazione, Politecnico di Milano, Milano"
2132461468,Adam Smith,massachusetts institute of technology
2300659125,Didier Dubois,"Univ. Paul Sabatier, Toulouse, France#TAB#"
2167009132,Eunhoe Kim,"School of Computing, SoongSil University, Seoul, Korea"
2225739748,Tirza Hirst,#N##TAB##TAB##TAB##TAB# Bar-Ilan University#N##TAB##TAB##TAB#
2105991170,Kook Jin Ahn,University of Pennsylvania
2104446636,Johan Sjödin,Swiss Federal Institute of Technology – ETH
2159694835,Massimiliano Caramia,CNR Viale del Policlinico
123860379,Lashon B. Booker,"The MITRE Corporation, 7525 Colshire Drive, McLean, VA 22102-3481"
1560458504,Elmar Habermalz,"University of Karlsruhe, Institute for Logic"
2779124070,Damian Weber,",FB Informatik, Universität des Saarlandes, Saarbrücken, Germany#TAB#"
2723408565,Dennis Fogg,"(Massachusetts Institute of Technology, Cambridge, Mass.)"
1896382425,Goichiro Hanaoka,University of Tokyo
2514697433,Jean-Claude Fernandez,VERIMAG
2006438081,Marco Sinnema,University of Groningen
2004925533,Jeremy W. Nimmer,"MIT Lab for Computer Science 200 Technology Square, Cambridge, MA 02139, USA"
2164902142,Stephen L. Bloom,Stevens Institute of Technology Castle Point
2159833376,Maria L. Barja,Heriot-Watt University#TAB#
1552168940,Johannes Buchmann,Universität des Saarlandes
2492080250,Galen H. Sasaki,"Coordinated Science Laboratory, Urbana, IL"
2113706355,Dirk Janssens,UNIVERSITEIT ANTWERPEN
2126809402,Douglas R. Vogel,University of Arizona
2008651352,Josée Desharnais,"Département d’Informatique, Université Laval, Que., Canada G1K 7P4"
2618013499,Marek Kubale,"Technical Univ. of Gdan´sk, Gdan´sk, Poland"
2154115838,Micha Sharir,"School of Mathematical Sciences, Tel Aviv University, Tel Aviv 69978, Israel and Courant Institute of Mathematical Sciences, New York University, New York, NY"
2038216534,Boualem Benatallah,University of New South Wales<br />
2607805406,Yi Li,"Department of Engineering Mathematics, Queen's Building, University of Bristol, Bristol BS8 1TR, UK. Y.Li@bristol.ac.uk#TAB#"
2615810663,Zoran Ivkovic,"University of Delaware,"
2952613353,Tatsuya Asai,#N##TAB##TAB##TAB##TAB# Kyushu University#N##TAB##TAB##TAB#
2596857858,Vikraman Arvind,Institute of Mathematical Sciences
2300589394,Altaf Hossain,"Department of Statistics , Rajshahi University , Rajshahi , Bangladesh"
2583808181,Michael Rosemann,Univ. of Muenster
2974629666,T. Edgoose,"Computer Science Department, Monash University, Clayton, VIC 3168, Australia {time, lloyd} @cs.monash.edu.au#TAB#"
2703257354,Goyal,(IBM Thomas J. Watson Research Center)
2304702856,Charles H. Kriebel,Carnegie - Mellon University#TAB#
2294311315,Wen-Ai Jackson,Royal Holloway
1989248398,Néstor Cataño,Inria - Sophia Antipolis
2427898676,William R. Swartout,
2107548386,Jean-Sébastien Coron,ÉCOLE NORMALE SUPÉRIEURE
2000084407,Alan Bundy,The University of Edinburgh
11791032,George S. Avrunin,"Laboratory for Advanced Software Engineering Research (LASER), University of Massachusetts at Amherst, Amherst MA 01003#TAB#"
163950260,Marilyn M. Mantei,"Department of Computer Science, University of Toronto, Toronto, Ontario M5S 1A4"
2295009377,Yixin Chen,University of Illinois at Urbana Champaign;
2052950829,Mihir Bellare,University of california at San Diego
2974509619,N. Hasan,"IBM Corporation, P.O. Box 950, Poughkeepsle, NY 12602, USA"
129466250,Peter Hernon,
1941533736,Colin Snook,University of Southampton UK
2090782985,Rance Cleaveland,N.C. State University
2145771268,Tomohiro Yoneda,Tokyo Inst. of tech.
2566157001,Wojciech Fraczak,"Université de Paris-Sud, LRI"
699336959,Antonio Carzaniga,University of colorado.
1964044646,F. Pietri,"Tecsiel SpA, Pisa, Italy"
137835390,P.B. Miltersen,"Dept. of Computer Science, Aarhus University, Denmark,"
2778749702,Philippe Besnard,IRISA Campus de Beaulieu
2110146480,Mikael H. Møller,"Department of Computer Science, Aalborg University, Aalborg East, Denmark#TAB#"
2574976859,Birgit Pfitzmann,"Universitat des Saarlandes, Saarbrucken"
15605393,Helger Lipmaa,"Cybernetica AS, Tartu, Estonia"
2585872545,David J. Israel,"BOLT BERANEK AND NEWMAN,INC."
1484840246,Patrick Th. Eugster,"Distributed Programming Laboratory, Swiss Federal Institute of Technology in Lausanne, CH-1015, Switzerland"
2648964153,M. Moir,"Dept. of Comput. Sci., Pittsburgh Univ., PA, USA"
1795153051,Tamas Kiss,Univ. of Westminster
2133562221,Seny Kamara,"Department of Computer Science, Johns Hopkins University, Baltimore, MD;"
1937209614,Yasusi Kanada,IP Network Research Center
687420851,Renaud Marlet,University of Rennes
2135972342,Henk L. Muller,#N##TAB##TAB##TAB##TAB# University of Bristol#N##TAB##TAB##TAB#
2303326243,Mengchu Cai,"University of Nebraska, Lincoln,"
2159933393,Amit Sahai,"UCLA, Los Angeles, CA"
2071596984,Refik Molva,"Institut Eurécom, Corporate Communications, Sophia Antipolis, France"
2608532673,Ali Juma,"Dept. of Computer Science, University of Toronto#TAB#"
671527850,Jennifer Widom,"Stanford, University"
2068905476,Rob Gerth,Eindhoven University of Technology
2557897170,Eppstein,"Department of Information and Computer Science, University of California at Irvine, Irvine, CA 92697, USA eppstein@ics.uci.edu, USA#TAB#"
2710372522,Kevin J. Lang,NEC Research Institute
2035224540,Lars R. Knudsen,"Department of Informatics, University of Bergen, N-5020 Bergen, Norway, NO#TAB#"
2578147318,D. Weber,
2001113056,Aitor Murguzur,IK4-IKERLAN Research Centre
2006188539,Laurent Vieille,Compagnie des Machines Bull
2282819002,Thomas Ledoux,Dépt. Informatique
1996714504,R.S. Sandhu,"Dept. of Inf. & Software Syst. Eng., Goerge Mason Univ., Fairfax, VA, USA"
300917408,Louis Goubin,Axalto Cryptography Research & Advanced Security
2195205560,J J Quisquater,Philips Research Labortory
2306237498,Matthew Franklin,"Department of Computer Science, University of California, Davis, CA"
2984353229,I. F. Blake,"University of Waterloo, Waterloo, Ontario, Canada N2L 3G1"
2286579964,Jörg P. Müller,Siemens AG - Corporate Technology
2048011696,Thomas Kleinberger,"Fraunhofer-Institute for Experimental Software Engineering, Kaiserslautern, Germany"
2481947702,Morton Skov,"NKT Elektronik, NKT Alle 85, DK-2605 Brøndby, Denmark"
2034430715,John Erik Mathiassen,University of Bergen
2621855168,Edward Barkmeyer,"National Institute of Standards and Technology Gaithersburg, MD"
2144851515,Björn Niehaves,Univ. of Muenster
2153170553,Marcelo P. Fiore,"LFCS, University of Edinburgh The King's Buildings Edinburgh EH9 3JZ, Scotland, UK"
2974384341,H. P. Luhn,
113813022,Matthias Felleisen,CARNEGIE-MELLON UNIVERSITY
2987263607,Martin Giese,"University of Karlsruhe, Institute for Logic"
2226974978,Yan Jin,"Faculty of ICT, Swinburne University of Technology, Hawthorn, Australia"
2617450987,John Hogg,ObjecTime Limited
2170711779,Sven Apel,"Otto-von-Guericke Univ. Magdeburg, Germany#TAB#"
2477658998,Seong-Hun Paeng,ETRI
2097699192,Thierry Pun,Univ of Geneva
2130170011,Darcy Quesnel,"Mathematics and Computer Science Division, Argonne National Laboratory, Argonne, IL."
2232702103,G. Galal,
2972747872,J. Burge,"Carnegie Mellon University, Pittsburgh Pa"
2106343442,Giuseppe Liotta,Università di Roma “La Sapienza”;
202235199,Kousha Etessami,"University of Edinburgh,"
1991070240,Srikanta Tirthapura,"Brown University, Providence, RI"
2104703448,François Macé,UCL Crypto Group
2345399252,Jennifer L. Berdahl,"Department of Psychology , University of Illinois at Urbana – Champaign , Champaign , USA"
2434752702,Nicola Leone,"Information Systems Department, Vienna University of Technology, Paniglgasse 16, A&dash;1040 Vienna, Austria E-mail: leone@dbai.tuwien.ac.at#TAB#"
327948395,Philip K. McKinley,"Software Engineering and Network Systems Laboratory, Department of Computer Science and Engineering, Michigan State University, East Lansing, Michigan"
2161618242,Barbara Weber,"Quality Engineering Research Group, University of Innsbruck, Austria#TAB#"
2974809094,R. Munz,Technische Universität Berlin#TAB#
2134686839,Yasuyuki Sakai,"Mitsubishi Electric Corporation ,"
1993417101,R. Darimont,"CEDITI-UCL, B-6041 Gosselies, Belgium"
2252067276,R.H. Campbell,"Illinois Univ., Urbana Champaign, IL, USA"
2156712379,Carlos Viegas Damásio,"Universidade Nova de Lisboa,#TAB#"
2125066154,Sarvar Patel,Lucent Technologies'
2499330029,Robert B. Hitchcock,"IBM Thomas J. Watson Research Center Yorktown Heights, New York,"
2928405729,Shuling Wang,"UNU-IIST, Macau S.A.R., China and State Key Lab. of Computer Science, Institute of Software, Chinese Academy of Sciences#TAB#"
2147389281,Willem P. de Roever,"University of Utrecht ,"
2105860987,Jeen Broekstra,Aidministrator Nederland b.v.
2580943561,Danièle Beauquier,University Paris-12
2113585066,R.N. Taylor,
2557287750,Ludwin Fuchs,"GMD - German National Research Center for Information Technology and Institute for Applied Information Technology, Schloß Birlinghoven, Sankt Augustin, Germany#TAB#"
1972520240,Shinichi Morishita,University of Tokyo
2675834279,Antje Schneidewind,Dresden University of Technology; Dresden Germany
2295632317,Frank F. Land,London School of Economics.
2395910047,Rongyue Zhang,"CIST Graduate School of Information Management and Security, Korea University, Email:[email protected], Seoul, Korea 136-701#TAB#"
59446286,Russell Impagliazzo,University of California at Berkeley
2174733251,Laurent Fribourg,Ecole Normale Supérieure; CNRS;
2692035098,Nicholas P. Vitalari,
2146581609,Kim Guldstrand Larsen,"Centre of the Danish National Research Foundation. Aalborg University, Fredrik Bajers Vej 7-E"
230507561,Luke Hornof,Université de Rennes/Irisa Campus Universitaire de Beaulieu
2156495138,S. Purushothaman Iyer,NC State University
2142757084,S. Jeromy Carrière,"Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA 15213, USA. [email protected]#TAB#"
2294259183,Victor Shoup,Bellcore
2128256318,Kouichi Itoh,FUJITSU LABORATORIES LTD.#TAB#
2721823810,Anil Rewari,
528588921,Ricardo A. Baeza-Yates,Universidad de chile
2175429103,Sven Sandberg,Uppsala University (Sweden)
2095738856,Jürgen Dix,"Department of Computer Science, University of Koblenz-Landau, Rheinau 1, 56075 Koblenz, Germany. dix@mailhost.informatik.uni-koblenz.de#TAB#"
1966117383,Bart Selman,AT&T Bell Lab.#TAB#
1736775477,Mark Richters,"University of Bremen, FB 3"
1972291593,Alex J. Smola,"RSISE, Australian National University, Canberra 0200, Australia. Alex.Smola@anu.edu.au#TAB#"
2109871689,Brian Lee,"Stanford, University"
2137277626,D.G. Feitelson,"Inst. of Computer Science, Hebrew University, Jerusalem, Israel"
1277851510,Christopher J. Van Wyk,"Bell Laboratories Murray Hill, New Jersey#TAB#"
2245045715,D. Tilbury,University of Michigan tilbury@umich.edu
2956395300,Yair Frankel,CertCo
2042629587,Markus Stadler,"UBILAB, Union Bank of Switzerland, Zurich, Switzerland#TAB#"
716715026,Joseph Y Halpern,"IBM Research Laboratory, Almaden, CA#TAB#"
2144895156,Charlie K. Dagli,"Beckman Inst. for Adv. Sci. & Technol., Univ. of Illinois at Urbana-Champaign, Urbana, IL"
2305174373,Doug Whiting,Stac Electronics
2154388108,Yun Yang,"Faculty of Information and Communication Technologies, Swinburne University of Technology, Melbourne, Victoria, Australia"
1409703486,Igor Kononenko,"University of Ljubljana, Faculty of electrical & computer engineering, Tržaška 25, 61001 Ljubljana, Slovenia"
1898783707,Frédéric Valette,DCSSI Crypto Lab
2144459651,John M. Carroll,"Computer Science Department, IBM Watson Research Center, Yorktown Heights, NY, 10598#TAB#"
1839883440,Renaud Pacalet,"Département communication et électronique, GET/Télécom Paris, CNRS LTCI, Paris, France#TAB#"
2224332470,Charles E. Paddock,"Arizona State University, Tempe"
427806604,David Harel,"IBM Thomas J. Watson Research Center, Yorktown Heights, New York 10598, USA"
2761972717,Thilo Steckel,Claas Selbstfahrende Erntemaschinen GmbH
2949426535,Adriana Palacio,"Bowdoin College, Computer Science Department, Brunswich, USA#TAB#"
1964643177,J. Vandewalle,Katholieke Universiteit Leuven Laboratorium ESAT-COSIC
2143505607,Savith Kandala,
2989327156,Diane J. Schiano,"Stanford Univ., Stanford, CA"
1966117383,Bart Selman,"AI Principles Research Department, AT&T Bell Laboratories, Murray Hill, NJ"
2198039525,M. Pollefeys,"ESAT, Katholieke Univ., Leuven, Heverlee, Belgium#TAB#"
30616613,Wolfgang Wörndl,"Technische Universität, München, Germany"
2055060970,Jérôme Feret,Laboratoire d’Informatique de l’École Normale Supérieure ENS-LIENS
2087817183,Robin Milner,University of Cambridge
1525715236,Anne Jägemann,
2029686818,Anna Karlin,"Dept. of Computer Science and Eng., Univ. of Washington, Seattle, WA#TAB#"
2104203427,Sebastian Faust,K.U. Leuven ESAT-COSIC/IBBT
2128447696,Sampath Kannan,University of Pennsylvania
1986698467,Aubrey L. Mendelow,"Kent State University, Kent, OH#TAB#"
2311721705,Rajeev K. Ranjan,University of California
212507690,Marko Krema,"Accenture Technology Labs, Chicago, IL#TAB#"
